fold,n_estimators,num_leaves,max_depth,learning_rate,ndcg@1_score
2,35,5,5,0.1,0.8924998330327923
2,35,5,5,0.12,0.8504240967074067
2,35,5,5,0.14,0.8752688172043009
2,35,5,5,0.16,0.8504240967074067
2,35,5,5,0.18,0.8504240967074067
2,35,5,5,0.2,0.8924998330327923
2,35,5,10,0.02,0.8752688172043009
2,35,5,10,0.04,0.8924998330327923
2,35,5,10,0.06,0.9579242636746143
2,35,5,10,0.08,0.9173445535296867
2,35,5,10,0.1,0.8924998330327923
2,35,5,10,0.12,0.8504240967074067
2,35,5,10,0.14,0.8752688172043009
2,35,5,10,0.16,0.8504240967074067
2,35,5,10,0.18,0.8504240967074067
2,35,5,10,0.2,0.8924998330327923
2,35,5,15,0.02,0.8752688172043009
2,35,5,15,0.04,0.8924998330327923
2,35,5,15,0.06,0.9579242636746143
2,35,5,15,0.08,0.9173445535296867
2,35,5,15,0.1,0.8924998330327923
2,35,5,15,0.12,0.8504240967074067
2,35,5,15,0.14,0.8752688172043009
2,35,5,15,0.16,0.8504240967074067
2,35,5,15,0.18,0.8504240967074067
2,35,5,15,0.2,0.8924998330327923
2,35,5,20,0.02,0.8752688172043009
2,35,5,20,0.04,0.8924998330327923
2,35,5,20,0.06,0.9579242636746143
2,35,5,20,0.08,0.9173445535296867
2,35,5,20,0.1,0.8924998330327923
2,35,5,20,0.12,0.8504240967074067
2,35,5,20,0.14,0.8752688172043009
2,35,5,20,0.16,0.8504240967074067
2,35,5,20,0.18,0.8504240967074067
2,35,5,20,0.2,0.8924998330327923
2,35,10,5,0.02,0.8924998330327923
2,35,10,5,0.04,0.8924998330327923
2,35,10,5,0.06,0.8924998330327923
2,35,10,5,0.08,0.8924998330327923
2,35,10,5,0.1,0.9173445535296867
2,35,10,5,0.12,0.8924998330327923
2,35,10,5,0.14,0.8331930808789153
2,35,10,5,0.16,0.8924998330327923
2,35,10,5,0.18,0.8924998330327923
2,35,10,5,0.2,0.9158485273492285
2,35,10,10,0.02,0.8924998330327923
2,35,10,10,0.04,0.8924998330327923
2,35,10,10,0.06,0.8924998330327923
2,35,10,10,0.08,0.8924998330327923
2,35,10,10,0.1,0.8924998330327923
2,35,10,10,0.12,0.8924998330327923
2,35,10,10,0.14,0.8752688172043009
2,35,10,10,0.16,0.8752688172043009
2,35,10,10,0.18,0.8752688172043009
2,35,10,10,0.2,0.9158485273492285
2,35,10,15,0.02,0.8924998330327923
2,35,10,15,0.04,0.8924998330327923
2,35,10,15,0.06,0.8924998330327923
2,35,10,15,0.08,0.8924998330327923
2,35,10,15,0.1,0.8924998330327923
2,35,10,15,0.12,0.8924998330327923
2,35,10,15,0.14,0.8752688172043009
2,35,10,15,0.16,0.8752688172043009
2,35,10,15,0.18,0.8752688172043009
2,35,10,15,0.2,0.9158485273492285
2,35,10,20,0.02,0.8924998330327923
2,35,10,20,0.04,0.8924998330327923
2,35,10,20,0.06,0.8924998330327923
2,35,10,20,0.08,0.8924998330327923
2,35,10,20,0.1,0.8924998330327923
2,35,10,20,0.12,0.8924998330327923
2,35,10,20,0.14,0.8752688172043009
2,35,10,20,0.16,0.8752688172043009
2,35,10,20,0.18,0.8752688172043009
2,35,10,20,0.2,0.9158485273492285
2,35,15,5,0.02,0.8504240967074067
2,35,15,5,0.04,0.8924998330327923
2,35,15,5,0.06,0.8924998330327923
2,35,15,5,0.08,0.8752688172043009
2,35,15,5,0.1,0.8752688172043009
2,35,15,5,0.12,0.8752688172043009
2,35,15,5,0.14,0.8752688172043009
2,35,15,5,0.16,0.9173445535296867
2,35,15,5,0.18,0.8504240967074067
2,35,15,5,0.2,0.8504240967074067
2,35,15,10,0.02,0.8331930808789154
2,35,15,10,0.04,0.8504240967074067
2,35,15,10,0.06,0.8752688172043009
2,35,15,10,0.08,0.8752688172043009
2,35,15,10,0.1,0.8752688172043009
2,35,15,10,0.12,0.808348360382021
2,35,15,10,0.14,0.798410472183263
2,35,15,10,0.16,0.7662726240566352
2,35,15,10,0.18,0.8504240967074067
2,35,15,10,0.2,0.808348360382021
2,35,15,15,0.02,0.8331930808789154
2,35,15,15,0.04,0.8504240967074067
2,35,15,15,0.06,0.8752688172043009
2,35,15,15,0.08,0.8752688172043009
2,35,15,15,0.1,0.8752688172043009
2,35,15,15,0.12,0.808348360382021
2,35,15,15,0.14,0.798410472183263
2,35,15,15,0.16,0.7662726240566352
2,35,15,15,0.18,0.8504240967074067
2,35,15,15,0.2,0.808348360382021
2,35,15,20,0.02,0.8331930808789154
2,35,15,20,0.04,0.8504240967074067
2,35,15,20,0.06,0.8752688172043009
2,35,15,20,0.08,0.8752688172043009
2,35,15,20,0.1,0.8752688172043009
2,35,15,20,0.12,0.808348360382021
2,35,15,20,0.14,0.798410472183263
2,35,15,20,0.16,0.7662726240566352
2,35,15,20,0.18,0.8504240967074067
2,35,15,20,0.2,0.808348360382021
2,35,20,5,0.02,0.8924998330327923
2,35,20,5,0.04,0.9173445535296867
2,35,20,5,0.06,0.8404862085086487
2,35,20,5,0.08,0.8752688172043009
2,35,20,5,0.1,0.9173445535296867
2,35,20,5,0.12,0.8752688172043009
2,35,20,5,0.14,0.8404862085086487
2,35,20,5,0.16,0.8924998330327923
2,35,20,5,0.18,0.8331930808789153
2,35,20,5,0.2,0.8752688172043009
2,35,20,10,0.02,0.9173445535296867
2,35,20,10,0.04,0.8331930808789154
2,35,20,10,0.06,0.808348360382021
2,35,20,10,0.08,0.8752688172043009
2,35,20,10,0.1,0.8752688172043009
2,35,20,10,0.12,0.808348360382021
2,35,20,10,0.14,0.808348360382021
2,35,20,10,0.16,0.9173445535296867
2,35,20,10,0.18,0.8504240967074067
2,35,20,10,0.2,0.8752688172043009
2,35,20,15,0.02,0.9173445535296867
2,35,20,15,0.04,0.8331930808789154
2,35,20,15,0.06,0.808348360382021
2,35,20,15,0.08,0.8752688172043009
2,35,20,15,0.1,0.8752688172043009
2,35,20,15,0.12,0.808348360382021
2,35,20,15,0.14,0.808348360382021
2,35,20,15,0.16,0.9173445535296867
2,35,20,15,0.18,0.8504240967074067
2,35,20,15,0.2,0.8752688172043009
2,35,20,20,0.02,0.9173445535296867
2,35,20,20,0.04,0.8331930808789154
2,35,20,20,0.06,0.808348360382021
2,35,20,20,0.08,0.8752688172043009
2,35,20,20,0.1,0.8752688172043009
2,35,20,20,0.12,0.808348360382021
2,35,20,20,0.14,0.808348360382021
2,35,20,20,0.16,0.9173445535296867
2,35,20,20,0.18,0.8504240967074067
2,35,20,20,0.2,0.8752688172043009
2,40,5,5,0.02,0.8752688172043009
2,40,5,5,0.04,0.8924998330327923
2,40,5,5,0.06,0.9579242636746143
2,40,5,5,0.08,0.9173445535296867
2,40,5,5,0.1,0.8924998330327923
2,40,5,5,0.12,0.8504240967074067
2,40,5,5,0.14,0.8752688172043009
2,40,5,5,0.16,0.8504240967074067
2,40,5,5,0.18,0.8504240967074067
2,40,5,5,0.2,0.8924998330327923
2,40,5,10,0.02,0.8752688172043009
2,40,5,10,0.04,0.8924998330327923
2,40,5,10,0.06,0.9579242636746143
2,40,5,10,0.08,0.9173445535296867
2,40,5,10,0.1,0.8924998330327923
2,40,5,10,0.12,0.8504240967074067
2,40,5,10,0.14,0.8752688172043009
2,40,5,10,0.16,0.8504240967074067
2,40,5,10,0.18,0.8504240967074067
2,40,5,10,0.2,0.8924998330327923
2,40,5,15,0.02,0.8752688172043009
2,40,5,15,0.04,0.8924998330327923
2,40,5,15,0.06,0.9579242636746143
2,40,5,15,0.08,0.9173445535296867
2,40,5,15,0.1,0.8924998330327923
2,40,5,15,0.12,0.8504240967074067
2,40,5,15,0.14,0.8752688172043009
2,40,5,15,0.16,0.8504240967074067
2,40,5,15,0.18,0.8504240967074067
2,40,5,15,0.2,0.8924998330327923
2,40,5,20,0.02,0.8752688172043009
2,40,5,20,0.04,0.8924998330327923
2,40,5,20,0.06,0.9579242636746143
2,40,5,20,0.08,0.9173445535296867
2,40,5,20,0.1,0.8924998330327923
2,40,5,20,0.12,0.8504240967074067
2,40,5,20,0.14,0.8752688172043009
2,40,5,20,0.16,0.8504240967074067
2,40,5,20,0.18,0.8504240967074067
2,40,5,20,0.2,0.8924998330327923
2,40,10,5,0.02,0.8924998330327923
2,40,10,5,0.04,0.8924998330327923
2,40,10,5,0.06,0.8924998330327923
2,40,10,5,0.08,0.8924998330327923
2,40,10,5,0.1,0.9173445535296867
2,40,10,5,0.12,0.8924998330327923
2,40,10,5,0.14,0.8331930808789153
2,40,10,5,0.16,0.8924998330327923
2,40,10,5,0.18,0.8924998330327923
2,40,10,5,0.2,0.9158485273492285
2,40,10,10,0.02,0.8924998330327923
2,40,10,10,0.04,0.8924998330327923
2,40,10,10,0.06,0.8924998330327923
2,40,10,10,0.08,0.8924998330327923
2,40,10,10,0.1,0.8924998330327923
2,40,10,10,0.12,0.8924998330327923
2,40,10,10,0.14,0.8752688172043009
2,40,10,10,0.16,0.8752688172043009
2,40,10,10,0.18,0.8752688172043009
2,40,10,10,0.2,0.9158485273492285
2,40,10,15,0.02,0.8924998330327923
2,40,10,15,0.04,0.8924998330327923
2,40,10,15,0.06,0.8924998330327923
2,40,10,15,0.08,0.8924998330327923
2,40,10,15,0.1,0.8924998330327923
2,40,10,15,0.12,0.8924998330327923
2,40,10,15,0.14,0.8752688172043009
2,40,10,15,0.16,0.8752688172043009
2,40,10,15,0.18,0.8752688172043009
2,40,10,15,0.2,0.9158485273492285
2,40,10,20,0.02,0.8924998330327923
2,40,10,20,0.04,0.8924998330327923
2,40,10,20,0.06,0.8924998330327923
2,40,10,20,0.08,0.8924998330327923
2,40,10,20,0.1,0.8924998330327923
2,40,10,20,0.12,0.8924998330327923
2,40,10,20,0.14,0.8752688172043009
2,40,10,20,0.16,0.8752688172043009
2,40,10,20,0.18,0.8752688172043009
2,40,10,20,0.2,0.9158485273492285
2,40,15,5,0.02,0.8504240967074067
2,40,15,5,0.04,0.8924998330327923
2,40,15,5,0.06,0.8924998330327923
2,40,15,5,0.08,0.8752688172043009
2,40,15,5,0.1,0.8752688172043009
2,40,15,5,0.12,0.8752688172043009
2,40,15,5,0.14,0.8752688172043009
2,40,15,5,0.16,0.9173445535296867
2,40,15,5,0.18,0.8504240967074067
2,40,15,5,0.2,0.8504240967074067
2,40,15,10,0.02,0.8504240967074067
2,40,15,10,0.04,0.8504240967074067
2,40,15,10,0.06,0.8752688172043009
2,40,15,10,0.08,0.8752688172043009
2,40,15,10,0.1,0.8752688172043009
2,40,15,10,0.12,0.808348360382021
2,40,15,10,0.14,0.798410472183263
2,40,15,10,0.16,0.7662726240566352
2,40,15,10,0.18,0.8504240967074067
2,40,15,10,0.2,0.808348360382021
2,40,15,15,0.02,0.8504240967074067
2,40,15,15,0.04,0.8504240967074067
2,40,15,15,0.06,0.8752688172043009
2,40,15,15,0.08,0.8752688172043009
2,40,15,15,0.1,0.8752688172043009
2,40,15,15,0.12,0.808348360382021
2,40,15,15,0.14,0.798410472183263
2,40,15,15,0.16,0.7662726240566352
2,40,15,15,0.18,0.8504240967074067
2,40,15,15,0.2,0.808348360382021
2,40,15,20,0.02,0.8504240967074067
2,40,15,20,0.04,0.8504240967074067
2,40,15,20,0.06,0.8752688172043009
2,40,15,20,0.08,0.8752688172043009
2,40,15,20,0.1,0.8752688172043009
2,40,15,20,0.12,0.808348360382021
2,40,15,20,0.14,0.798410472183263
2,40,15,20,0.16,0.7662726240566352
2,40,15,20,0.18,0.8504240967074067
2,40,15,20,0.2,0.808348360382021
2,40,20,5,0.02,0.8924998330327923
2,40,20,5,0.04,0.9173445535296867
2,40,20,5,0.06,0.8404862085086487
2,40,20,5,0.08,0.8752688172043009
2,40,20,5,0.1,0.9173445535296867
2,40,20,5,0.12,0.8752688172043009
2,40,20,5,0.14,0.8404862085086487
2,40,20,5,0.16,0.8924998330327923
2,40,20,5,0.18,0.8331930808789153
2,40,20,5,0.2,0.8752688172043009
2,40,20,10,0.02,0.9173445535296867
2,40,20,10,0.04,0.8331930808789154
2,40,20,10,0.06,0.808348360382021
2,40,20,10,0.08,0.8752688172043009
2,40,20,10,0.1,0.8752688172043009
2,40,20,10,0.12,0.808348360382021
2,40,20,10,0.14,0.808348360382021
2,40,20,10,0.16,0.9173445535296867
2,40,20,10,0.18,0.8504240967074067
2,40,20,10,0.2,0.8752688172043009
2,40,20,15,0.02,0.9173445535296867
2,40,20,15,0.04,0.8331930808789154
2,40,20,15,0.06,0.808348360382021
2,40,20,15,0.08,0.8752688172043009
2,40,20,15,0.1,0.8752688172043009
2,40,20,15,0.12,0.808348360382021
2,40,20,15,0.14,0.808348360382021
2,40,20,15,0.16,0.9173445535296867
2,40,20,15,0.18,0.8504240967074067
2,40,20,15,0.2,0.8752688172043009
2,40,20,20,0.02,0.9173445535296867
2,40,20,20,0.04,0.8331930808789154
2,40,20,20,0.06,0.808348360382021
2,40,20,20,0.08,0.8752688172043009
2,40,20,20,0.1,0.8752688172043009
2,40,20,20,0.12,0.808348360382021
2,40,20,20,0.14,0.808348360382021
2,40,20,20,0.16,0.9173445535296867
2,40,20,20,0.18,0.8504240967074067
2,40,20,20,0.2,0.8752688172043009
2,45,5,5,0.02,0.8752688172043009
2,45,5,5,0.04,0.8924998330327923
2,45,5,5,0.06,0.9579242636746143
2,45,5,5,0.08,0.9173445535296867
2,45,5,5,0.1,0.8924998330327923
2,45,5,5,0.12,0.8504240967074067
2,45,5,5,0.14,0.8752688172043009
2,45,5,5,0.16,0.8504240967074067
2,45,5,5,0.18,0.8504240967074067
2,45,5,5,0.2,0.8924998330327923
2,45,5,10,0.02,0.8752688172043009
2,45,5,10,0.04,0.8924998330327923
2,45,5,10,0.06,0.9579242636746143
2,45,5,10,0.08,0.9173445535296867
2,45,5,10,0.1,0.8924998330327923
2,45,5,10,0.12,0.8504240967074067
2,45,5,10,0.14,0.8752688172043009
2,45,5,10,0.16,0.8504240967074067
2,45,5,10,0.18,0.8504240967074067
2,45,5,10,0.2,0.8924998330327923
2,45,5,15,0.02,0.8752688172043009
2,45,5,15,0.04,0.8924998330327923
2,45,5,15,0.06,0.9579242636746143
2,45,5,15,0.08,0.9173445535296867
2,45,5,15,0.1,0.8924998330327923
2,45,5,15,0.12,0.8504240967074067
2,45,5,15,0.14,0.8752688172043009
2,45,5,15,0.16,0.8504240967074067
2,45,5,15,0.18,0.8504240967074067
2,45,5,15,0.2,0.8924998330327923
2,45,5,20,0.02,0.8752688172043009
2,45,5,20,0.04,0.8924998330327923
2,45,5,20,0.06,0.9579242636746143
2,45,5,20,0.08,0.9173445535296867
2,45,5,20,0.1,0.8924998330327923
2,45,5,20,0.12,0.8504240967074067
2,45,5,20,0.14,0.8752688172043009
2,45,5,20,0.16,0.8504240967074067
2,45,5,20,0.18,0.8504240967074067
2,45,5,20,0.2,0.8924998330327923
2,45,10,5,0.02,0.8924998330327923
2,45,10,5,0.04,0.8924998330327923
2,45,10,5,0.06,0.8924998330327923
2,45,10,5,0.08,0.8924998330327923
2,45,10,5,0.1,0.9173445535296867
2,45,10,5,0.12,0.8924998330327923
2,45,10,5,0.14,0.8331930808789153
2,45,10,5,0.16,0.8924998330327923
2,45,10,5,0.18,0.8924998330327923
2,45,10,5,0.2,0.9158485273492285
2,45,10,10,0.02,0.8924998330327923
2,45,10,10,0.04,0.8924998330327923
2,45,10,10,0.06,0.8924998330327923
2,45,10,10,0.08,0.8924998330327923
2,45,10,10,0.1,0.8924998330327923
2,45,10,10,0.12,0.8924998330327923
2,45,10,10,0.14,0.8752688172043009
2,45,10,10,0.16,0.8752688172043009
2,45,10,10,0.18,0.8752688172043009
2,45,10,10,0.2,0.9158485273492285
2,45,10,15,0.02,0.8924998330327923
2,45,10,15,0.04,0.8924998330327923
2,45,10,15,0.06,0.8924998330327923
2,45,10,15,0.08,0.8924998330327923
2,45,10,15,0.1,0.8924998330327923
2,45,10,15,0.12,0.8924998330327923
2,45,10,15,0.14,0.8752688172043009
2,45,10,15,0.16,0.8752688172043009
2,45,10,15,0.18,0.8752688172043009
2,45,10,15,0.2,0.9158485273492285
2,45,10,20,0.02,0.8924998330327923
2,45,10,20,0.04,0.8924998330327923
2,45,10,20,0.06,0.8924998330327923
2,45,10,20,0.08,0.8924998330327923
2,45,10,20,0.1,0.8924998330327923
2,45,10,20,0.12,0.8924998330327923
2,45,10,20,0.14,0.8752688172043009
2,45,10,20,0.16,0.8752688172043009
2,45,10,20,0.18,0.8752688172043009
2,45,10,20,0.2,0.9158485273492285
2,45,15,5,0.02,0.8504240967074067
2,45,15,5,0.04,0.8924998330327923
2,45,15,5,0.06,0.8924998330327923
2,45,15,5,0.08,0.8752688172043009
2,45,15,5,0.1,0.8752688172043009
2,45,15,5,0.12,0.8752688172043009
2,45,15,5,0.14,0.8752688172043009
2,45,15,5,0.16,0.9173445535296867
2,45,15,5,0.18,0.8504240967074067
2,45,15,5,0.2,0.8504240967074067
2,45,15,10,0.02,0.8504240967074067
2,45,15,10,0.04,0.8504240967074067
2,45,15,10,0.06,0.8752688172043009
2,45,15,10,0.08,0.8752688172043009
2,45,15,10,0.1,0.8752688172043009
2,45,15,10,0.12,0.808348360382021
2,45,15,10,0.14,0.798410472183263
2,45,15,10,0.16,0.7662726240566352
2,45,15,10,0.18,0.8504240967074067
2,45,15,10,0.2,0.808348360382021
2,45,15,15,0.02,0.8504240967074067
2,45,15,15,0.04,0.8504240967074067
2,45,15,15,0.06,0.8752688172043009
2,45,15,15,0.08,0.8752688172043009
2,45,15,15,0.1,0.8752688172043009
2,45,15,15,0.12,0.808348360382021
2,45,15,15,0.14,0.798410472183263
2,45,15,15,0.16,0.7662726240566352
2,45,15,15,0.18,0.8504240967074067
2,45,15,15,0.2,0.808348360382021
2,45,15,20,0.02,0.8504240967074067
2,45,15,20,0.04,0.8504240967074067
2,45,15,20,0.06,0.8752688172043009
2,45,15,20,0.08,0.8752688172043009
2,45,15,20,0.1,0.8752688172043009
2,45,15,20,0.12,0.808348360382021
2,45,15,20,0.14,0.798410472183263
2,45,15,20,0.16,0.7662726240566352
2,45,15,20,0.18,0.8504240967074067
2,45,15,20,0.2,0.808348360382021
2,45,20,5,0.02,0.8924998330327923
2,45,20,5,0.04,0.9173445535296867
2,45,20,5,0.06,0.8404862085086487
2,45,20,5,0.08,0.8752688172043009
2,45,20,5,0.1,0.9173445535296867
2,45,20,5,0.12,0.8752688172043009
2,45,20,5,0.14,0.8404862085086487
2,45,20,5,0.16,0.8924998330327923
2,45,20,5,0.18,0.8331930808789153
2,45,20,5,0.2,0.8752688172043009
2,45,20,10,0.02,0.9173445535296867
2,45,20,10,0.04,0.8331930808789154
2,45,20,10,0.06,0.808348360382021
2,45,20,10,0.08,0.8752688172043009
2,45,20,10,0.1,0.8752688172043009
2,45,20,10,0.12,0.808348360382021
2,45,20,10,0.14,0.808348360382021
2,45,20,10,0.16,0.9173445535296867
2,45,20,10,0.18,0.8504240967074067
2,45,20,10,0.2,0.8752688172043009
2,45,20,15,0.02,0.9173445535296867
2,45,20,15,0.04,0.8331930808789154
2,45,20,15,0.06,0.808348360382021
2,45,20,15,0.08,0.8752688172043009
2,45,20,15,0.1,0.8752688172043009
2,45,20,15,0.12,0.808348360382021
2,45,20,15,0.14,0.808348360382021
2,45,20,15,0.16,0.9173445535296867
2,45,20,15,0.18,0.8504240967074067
2,45,20,15,0.2,0.8752688172043009
2,45,20,20,0.02,0.9173445535296867
2,45,20,20,0.04,0.8331930808789154
2,45,20,20,0.06,0.808348360382021
2,45,20,20,0.08,0.8752688172043009
2,45,20,20,0.1,0.8752688172043009
2,45,20,20,0.12,0.808348360382021
2,45,20,20,0.14,0.808348360382021
2,45,20,20,0.16,0.9173445535296867
2,45,20,20,0.18,0.8504240967074067
2,45,20,20,0.2,0.8752688172043009
2,50,5,5,0.02,0.8752688172043009
2,50,5,5,0.04,0.8924998330327923
2,50,5,5,0.06,0.9579242636746143
2,50,5,5,0.08,0.9173445535296867
2,50,5,5,0.1,0.8924998330327923
2,50,5,5,0.12,0.8504240967074067
2,50,5,5,0.14,0.8752688172043009
2,50,5,5,0.16,0.8504240967074067
2,50,5,5,0.18,0.8504240967074067
2,50,5,5,0.2,0.8924998330327923
2,50,5,10,0.02,0.8752688172043009
2,50,5,10,0.04,0.8924998330327923
2,50,5,10,0.06,0.9579242636746143
2,50,5,10,0.08,0.9173445535296867
2,50,5,10,0.1,0.8924998330327923
2,50,5,10,0.12,0.8504240967074067
2,50,5,10,0.14,0.8752688172043009
2,50,5,10,0.16,0.8504240967074067
2,50,5,10,0.18,0.8504240967074067
2,50,5,10,0.2,0.8924998330327923
2,50,5,15,0.02,0.8752688172043009
2,50,5,15,0.04,0.8924998330327923
2,50,5,15,0.06,0.9579242636746143
2,50,5,15,0.08,0.9173445535296867
2,50,5,15,0.1,0.8924998330327923
2,50,5,15,0.12,0.8504240967074067
2,50,5,15,0.14,0.8752688172043009
2,50,5,15,0.16,0.8504240967074067
2,50,5,15,0.18,0.8504240967074067
2,50,5,15,0.2,0.8924998330327923
2,50,5,20,0.02,0.8752688172043009
2,50,5,20,0.04,0.8924998330327923
2,50,5,20,0.06,0.9579242636746143
2,50,5,20,0.08,0.9173445535296867
2,50,5,20,0.1,0.8924998330327923
2,50,5,20,0.12,0.8504240967074067
2,50,5,20,0.14,0.8752688172043009
2,50,5,20,0.16,0.8504240967074067
2,50,5,20,0.18,0.8504240967074067
2,50,5,20,0.2,0.8924998330327923
2,50,10,5,0.02,0.8924998330327923
2,50,10,5,0.04,0.8924998330327923
2,50,10,5,0.06,0.8924998330327923
2,50,10,5,0.08,0.8924998330327923
2,50,10,5,0.1,0.9173445535296867
2,50,10,5,0.12,0.8924998330327923
2,50,10,5,0.14,0.8331930808789153
2,50,10,5,0.16,0.8924998330327923
2,50,10,5,0.18,0.8924998330327923
2,50,10,5,0.2,0.9158485273492285
2,50,10,10,0.02,0.8924998330327923
2,50,10,10,0.04,0.8924998330327923
2,50,10,10,0.06,0.8924998330327923
2,50,10,10,0.08,0.8924998330327923
2,50,10,10,0.1,0.8924998330327923
2,50,10,10,0.12,0.8924998330327923
2,50,10,10,0.14,0.8752688172043009
2,50,10,10,0.16,0.8752688172043009
2,50,10,10,0.18,0.8752688172043009
2,50,10,10,0.2,0.9158485273492285
2,50,10,15,0.02,0.8924998330327923
2,50,10,15,0.04,0.8924998330327923
2,50,10,15,0.06,0.8924998330327923
2,50,10,15,0.08,0.8924998330327923
2,50,10,15,0.1,0.8924998330327923
2,50,10,15,0.12,0.8924998330327923
2,50,10,15,0.14,0.8752688172043009
2,50,10,15,0.16,0.8752688172043009
2,50,10,15,0.18,0.8752688172043009
2,50,10,15,0.2,0.9158485273492285
2,50,10,20,0.02,0.8924998330327923
2,50,10,20,0.04,0.8924998330327923
2,50,10,20,0.06,0.8924998330327923
2,50,10,20,0.08,0.8924998330327923
2,50,10,20,0.1,0.8924998330327923
2,50,10,20,0.12,0.8924998330327923
2,50,10,20,0.14,0.8752688172043009
2,50,10,20,0.16,0.8752688172043009
2,50,10,20,0.18,0.8752688172043009
2,50,10,20,0.2,0.9158485273492285
2,50,15,5,0.02,0.8504240967074067
2,50,15,5,0.04,0.8924998330327923
2,50,15,5,0.06,0.8924998330327923
2,50,15,5,0.08,0.8752688172043009
2,50,15,5,0.1,0.8752688172043009
2,50,15,5,0.12,0.8752688172043009
2,50,15,5,0.14,0.8752688172043009
2,50,15,5,0.16,0.9173445535296867
2,50,15,5,0.18,0.8504240967074067
2,50,15,5,0.2,0.8504240967074067
2,50,15,10,0.02,0.8504240967074067
2,50,15,10,0.04,0.8504240967074067
2,50,15,10,0.06,0.8752688172043009
2,50,15,10,0.08,0.8752688172043009
2,50,15,10,0.1,0.8752688172043009
2,50,15,10,0.12,0.808348360382021
2,50,15,10,0.14,0.798410472183263
2,50,15,10,0.16,0.7662726240566352
2,50,15,10,0.18,0.8504240967074067
2,50,15,10,0.2,0.808348360382021
2,50,15,15,0.02,0.8504240967074067
2,50,15,15,0.04,0.8504240967074067
2,50,15,15,0.06,0.8752688172043009
2,50,15,15,0.08,0.8752688172043009
2,50,15,15,0.1,0.8752688172043009
2,50,15,15,0.12,0.808348360382021
2,50,15,15,0.14,0.798410472183263
2,50,15,15,0.16,0.7662726240566352
2,50,15,15,0.18,0.8504240967074067
2,50,15,15,0.2,0.808348360382021
2,50,15,20,0.02,0.8504240967074067
2,50,15,20,0.04,0.8504240967074067
2,50,15,20,0.06,0.8752688172043009
2,50,15,20,0.08,0.8752688172043009
2,50,15,20,0.1,0.8752688172043009
2,50,15,20,0.12,0.808348360382021
2,50,15,20,0.14,0.798410472183263
2,50,15,20,0.16,0.7662726240566352
2,50,15,20,0.18,0.8504240967074067
2,50,15,20,0.2,0.808348360382021
2,50,20,5,0.02,0.8924998330327923
2,50,20,5,0.04,0.9173445535296867
2,50,20,5,0.06,0.8404862085086487
2,50,20,5,0.08,0.8752688172043009
2,50,20,5,0.1,0.9173445535296867
2,50,20,5,0.12,0.8752688172043009
2,50,20,5,0.14,0.8404862085086487
2,50,20,5,0.16,0.8924998330327923
2,50,20,5,0.18,0.8331930808789153
2,50,20,5,0.2,0.8752688172043009
2,50,20,10,0.02,0.9173445535296867
2,50,20,10,0.04,0.8331930808789154
2,50,20,10,0.06,0.808348360382021
2,50,20,10,0.08,0.8752688172043009
2,50,20,10,0.1,0.8752688172043009
2,50,20,10,0.12,0.808348360382021
2,50,20,10,0.14,0.808348360382021
2,50,20,10,0.16,0.9173445535296867
2,50,20,10,0.18,0.8504240967074067
2,50,20,10,0.2,0.8752688172043009
2,50,20,15,0.02,0.9173445535296867
2,50,20,15,0.04,0.8331930808789154
2,50,20,15,0.06,0.808348360382021
2,50,20,15,0.08,0.8752688172043009
2,50,20,15,0.1,0.8752688172043009
2,50,20,15,0.12,0.808348360382021
2,50,20,15,0.14,0.808348360382021
2,50,20,15,0.16,0.9173445535296867
2,50,20,15,0.18,0.8504240967074067
2,50,20,15,0.2,0.8752688172043009
2,50,20,20,0.02,0.9173445535296867
2,50,20,20,0.04,0.8331930808789154
2,50,20,20,0.06,0.808348360382021
2,50,20,20,0.08,0.8752688172043009
2,50,20,20,0.1,0.8752688172043009
2,50,20,20,0.12,0.808348360382021
2,50,20,20,0.14,0.808348360382021
2,50,20,20,0.16,0.9173445535296867
2,50,20,20,0.18,0.8504240967074067
2,50,20,20,0.2,0.8752688172043009
3,5,5,5,0.02,0.8429538601581612
3,5,5,5,0.04,0.8775217613927291
3,5,5,5,0.06,0.9133640552995392
3,5,5,5,0.08,0.9071513910223588
3,5,5,5,0.1,0.8775217613927291
3,5,5,5,0.12,0.9429936849291688
3,5,5,5,0.14,0.9071513910223588
3,5,5,5,0.16,0.9071513910223588
3,5,5,5,0.18,0.9071513910223588
3,5,5,5,0.2,0.9071513910223588
3,5,5,10,0.02,0.8429538601581612
3,5,5,10,0.04,0.8775217613927291
3,5,5,10,0.06,0.9133640552995392
3,5,5,10,0.08,0.9071513910223588
3,5,5,10,0.1,0.8775217613927291
3,5,5,10,0.12,0.9429936849291688
3,5,5,10,0.14,0.9071513910223588
3,5,5,10,0.16,0.9071513910223588
3,5,5,10,0.18,0.9071513910223588
3,5,5,10,0.2,0.9071513910223588
3,5,5,15,0.02,0.8429538601581612
3,5,5,15,0.04,0.8775217613927291
3,5,5,15,0.06,0.9133640552995392
3,5,5,15,0.08,0.9071513910223588
3,5,5,15,0.1,0.8775217613927291
3,5,5,15,0.12,0.9429936849291688
3,5,5,15,0.14,0.9071513910223588
3,5,5,15,0.16,0.9071513910223588
3,5,5,15,0.18,0.9071513910223588
3,5,5,15,0.2,0.9071513910223588
3,5,5,20,0.02,0.8429538601581612
3,5,5,20,0.04,0.8775217613927291
